,Time (Seconds),Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Position
3210,13.29,33.946152,-0.252854,-16.973156,16.882698,8.17489,-18.097338,-0.068029,0.010764,-33.946545,33.938488,1.169383,-0.167312,14.830485,3.097832,19.366291,-23.672384,37.97752,-47.52047,-21.294003,25.428181,18.347296,2.717842,Right
3211,13.305,33.947132,-0.298985,-16.973156,16.769548,8.708505,-18.286903,-0.059532,0.033031,-33.946449,33.939648,0.572411,-0.080692,14.959331,3.185081,19.297033,-23.682493,39.406803,-47.541519,-21.470686,25.441513,18.700771,2.907502,Right
3212,13.320001,33.946259,-0.267498,-16.973253,16.834299,10.608977,-15.787668,-0.086443,-0.013701,-33.94656,33.942898,0.735147,-0.120184,12.563655,2.852178,21.953472,-23.688175,44.161201,-47.579304,-24.429947,25.450747,16.542719,3.033751,Right
3213,13.335,33.94664,-0.273973,-16.973129,16.823399,12.304572,-14.492446,-0.0774,0.007486,-33.946476,33.934059,0.691365,-0.16596,11.196784,2.746638,23.56078,-23.689213,48.502678,-47.584263,-26.680044,25.454653,15.897825,3.060389,Right
3214,13.35,33.94664,-0.289231,-16.973156,16.771379,13.914817,-12.89481,-0.057319,0.009467,-33.946518,33.942204,0.330745,-0.084203,9.61621,2.54583,25.340836,-23.689747,52.642727,-47.596367,-28.817511,25.457058,14.673459,3.093816,Right
3215,13.365001,33.946629,-0.27109,-16.973185,16.809465,16.067638,-10.381382,-0.060529,-0.007254,-33.94656,33.939796,0.390209,-0.078247,7.141933,2.23395,28.021248,-23.688559,58.006119,-47.602486,-31.821182,25.458178,12.765869,3.187731,Right
3216,13.38,33.946587,-0.275967,-16.973156,16.811747,17.830072,-9.072212,-0.040735,0.022471,-33.946491,33.933228,0.337507,-0.056226,5.737618,2.083781,29.652201,-23.686947,62.740139,-47.607307,-34.114624,25.45882,11.866375,3.254435,Right
3217,13.395,33.946613,-0.274027,-16.973171,16.812088,19.408243,-7.47,-0.022034,0.021966,-33.946518,33.935291,0.295938,-0.031405,4.134833,1.894585,31.439976,-23.686508,67.123672,-47.60519,-36.267006,25.459135,10.668797,3.239627,Right
3218,13.410001,33.94585,-0.247663,-16.973293,16.823111,20.058517,-7.356005,0.011748,0.054478,-33.946476,33.931137,0.899591,-0.082427,3.96778,1.887154,31.600868,-23.693941,68.930313,-47.597347,-36.606056,25.459299,10.550224,3.319636,Right
3219,13.425,33.946217,-0.249275,-16.973185,16.846607,20.107817,-6.997542,0.011174,0.060065,-33.946491,33.936657,1.07596,-0.276186,3.637991,1.858344,32.004452,-23.688625,70.110962,-47.602497,-37.043011,25.459394,10.324391,3.266347,Right
3220,13.440001,33.946232,-0.254302,-16.973171,16.827101,20.021648,-6.934131,-0.009999,0.057715,-33.946476,33.937134,1.234666,-0.476132,3.579361,1.863672,32.08289,-23.687233,70.625725,-47.608101,-37.196377,25.459435,10.243631,3.241321,Right
3221,13.455,33.946587,-0.26803,-16.973185,16.803276,19.946365,-6.849819,-0.030586,0.047702,-33.946476,33.939484,1.187169,-0.672719,3.504679,1.861923,32.178566,-23.680935,70.928864,-47.615517,-37.321316,25.459461,10.188785,3.236144,Right
3222,13.47,33.946671,-0.280038,-16.973211,16.794575,19.925547,-6.827006,-0.050284,0.040066,-33.946465,33.940701,1.137145,-0.852858,3.488861,1.868767,32.20583,-23.679296,71.074211,-47.624287,-37.363716,25.459461,10.163226,3.210148,Right
3223,13.485001,33.946819,-0.290297,-16.973211,16.800777,19.92761,-6.806324,-0.064272,0.034656,-33.946476,33.940315,1.0626,-1.003983,3.468302,1.868303,32.229465,-23.672794,71.151268,-47.639832,-37.406582,25.459476,10.146738,3.133568,Right
3224,13.5,33.947353,-0.308684,-16.973238,16.823631,19.354107,-6.799167,-0.074886,0.028359,-33.946465,33.93626,0.861683,-1.013668,3.147666,1.612799,31.513565,-23.353113,69.537445,-47.02129,-36.454632,25.144564,9.369941,2.894416,Right
3225,13.515,33.947132,-0.304025,-16.973198,16.834927,18.774509,-6.793921,-0.086457,0.023469,-33.946465,33.940891,0.977195,-1.052327,2.871179,1.416171,30.945061,-23.09082,68.127815,-46.495953,-35.724552,24.881096,8.810398,2.589188,Right
3226,13.530001,33.947285,-0.310405,-16.973225,16.839872,18.155928,-6.791817,-0.093574,0.021747,-33.946476,33.936943,0.886039,-1.065865,2.531623,1.139194,30.192715,-22.762548,66.368553,-45.856892,-34.786442,24.555172,8.037152,2.248129,Right
3227,13.545,33.947121,-0.307195,-16.973198,16.828056,17.560854,-6.790438,-0.092139,0.02299,-33.946476,33.940071,0.925941,-1.05551,2.204717,0.902405,29.492361,-22.440464,64.609726,-45.201153,-33.918461,24.23358,7.344899,1.870406,Right
3228,13.56,33.94701,-0.30994,-16.973198,16.822142,16.344603,-6.78985,-0.08867,0.01989,-33.946518,33.936218,0.485995,-0.916926,1.549825,0.401875,28.025019,-21.784315,61.644318,-43.932049,-32.24979,23.584166,5.885055,1.303446,Right
3229,13.575001,33.947037,-0.29587,-16.973238,16.867111,15.629577,-6.789481,-0.095363,0.021857,-33.946476,33.938103,0.629416,-0.878554,1.244338,0.147751,27.375507,-21.515327,59.598495,-43.340584,-31.286077,23.30044,5.208511,0.885944,Right
3230,13.59,33.947201,-0.308205,-16.973211,16.827101,14.936572,-6.789318,-0.092604,0.024684,-33.946491,33.936874,0.323491,-0.793709,0.842873,-0.142191,26.492132,-21.112947,57.419735,-42.529457,-30.284185,22.90004,4.341623,0.457349,Right
3231,13.605,33.946983,-0.303698,-16.973211,16.839817,14.293619,-6.789222,-0.087276,0.027498,-33.946491,33.937435,0.235573,-0.689002,0.499273,-0.422925,25.72006,-20.789497,55.474087,-41.860428,-29.316675,22.566017,3.566684,0.027785,Right
3232,13.62,33.946682,-0.300924,-16.973198,16.823658,13.094047,-6.789167,-0.076184,0.026283,-33.946518,33.93507,0.274232,-0.634716,-0.152545,-0.917622,24.225193,-20.119169,52.451443,-40.507557,-27.584867,21.899158,2.084424,-0.700532,Right
3233,13.635,33.946968,-0.301785,-16.973225,16.820202,12.319025,-6.789154,-0.080583,0.028195,-33.946476,33.938652,0.269929,-0.525993,-0.467704,-1.148633,23.588715,-19.855921,50.331379,-39.900188,-26.66786,21.610815,1.376666,-1.135533,Right
3234,13.650001,33.946682,-0.298602,-16.973198,16.826895,11.635528,-6.789126,-0.077632,0.030558,-33.946465,33.937626,0.280133,-0.4057,-0.862762,-1.471113,22.660751,-19.454454,48.117794,-39.087082,-25.630299,21.206207,0.466843,-1.689857,Right
3235,13.665,33.946411,-0.29001,-16.973198,16.832701,10.442785,-6.789126,-0.067482,0.02758,-33.946533,33.941422,0.322658,-0.289177,-1.50368,-1.952382,21.202356,-18.816406,45.046627,-37.76368,-23.917683,20.555838,-0.984927,-2.469209,Right
3236,13.68,33.946724,-0.280461,-16.973225,16.838985,9.629474,-6.789126,-0.070638,0.027211,-33.946476,33.934689,0.356071,-0.215206,-1.814809,-2.175839,20.536139,-18.516985,42.870094,-37.160667,-22.95311,20.254133,-1.678942,-2.855934,Right
3237,13.695001,33.946575,-0.280407,-16.973225,16.821964,8.901581,-6.789113,-0.074203,0.027471,-33.946507,33.938267,0.475545,-0.18074,-2.206561,-2.491954,19.612833,-18.116571,40.672287,-36.332619,-21.911957,19.851631,-2.601278,-3.303257,Right
3238,13.71,33.946327,-0.270858,-16.973211,16.825802,7.657981,-6.789126,-0.068698,0.020723,-33.946518,33.938663,0.405099,-0.124187,-2.867532,-2.990134,18.148523,-17.461939,37.574059,-35.052353,-20.246771,19.19865,-3.967698,-4.090669,Right
3239,13.725,33.946507,-0.280898,-16.973238,16.797361,7.501911,-6.789113,-0.0724,0.028373,-33.946491,33.940029,0.465491,-0.094871,-2.869089,-2.999887,18.175516,-17.497183,37.152458,-35.039349,-20.084021,19.211887,-4.095259,-4.372605,Right
3240,13.740001,33.946587,-0.274423,-16.973198,16.800407,6.825176,-6.789113,-0.073493,0.0231,-33.946507,33.940235,0.553887,0.068794,-3.331398,-3.324322,17.169266,-17.045065,34.771755,-34.114761,-18.917521,18.757408,-4.915195,-4.869829,Right
3241,13.755,33.946411,-0.26915,-16.973225,16.819054,6.789591,-8.048845,-0.066034,0.044546,-33.946507,33.939457,0.606794,0.201668,-2.702037,-3.941552,17.254383,-18.028543,34.782642,-36.340473,-19.058563,20.371326,-4.622262,-5.970856,Right
3242,13.77,33.946777,-0.285611,-16.973198,16.807264,6.81922,-9.102798,-0.04635,0.050817,-33.946476,33.934731,0.495038,0.219481,-2.268128,-4.540232,17.04624,-18.744184,34.287331,-38.587414,-18.787474,21.594818,-4.423859,-7.043742,Right
3243,13.785001,33.946846,-0.292277,-16.973211,16.762554,6.825039,-11.518089,-0.033427,0.072646,-33.946491,33.93988,0.717662,0.081798,-1.038202,-5.796795,17.042101,-20.637814,34.226707,-42.13205,-18.888247,24.279314,-3.635027,-9.284509,Right
3244,13.8,33.946423,-0.297113,-16.973198,16.767199,6.891757,-12.730831,-0.014876,0.06139,-33.946491,33.932434,0.47504,0.141385,-0.492129,-6.370558,16.996666,-21.473295,34.058041,-45.345654,-18.836487,26.071651,-3.224396,-10.307097,Right
3245,13.815001,33.946671,-0.289518,-16.973211,16.80493,6.904994,-14.301392,-0.000888,0.067933,-33.946491,33.935455,0.379991,0.323246,0.271268,-7.14211,16.990889,-22.633894,34.059025,-48.405987,-18.88203,27.992519,-2.678432,-11.652795,Right
3246,13.83,33.946735,-0.292114,-16.973225,16.817209,6.892754,-16.800627,0.010109,0.085405,-33.946476,33.934948,0.541265,0.306266,1.530154,-8.413782,16.980452,-24.56468,34.054531,-52.323158,-18.776613,30.818169,-1.776204,-13.954185,Right
3247,13.845,33.946575,-0.291868,-16.973225,16.816513,6.94622,-18.095848,0.01907,0.074162,-33.946465,33.936165,0.528069,0.363817,2.154064,-9.015754,16.978075,-25.486332,34.038181,-55.791309,-18.815395,32.749294,-1.234953,-14.996104,Right
3248,13.860001,33.946518,-0.28904,-16.973225,16.82826,6.919146,-19.693485,0.025244,0.077441,-33.946465,33.939045,0.637462,0.391889,2.932678,-9.792101,16.975561,-26.677176,34.045925,-58.992836,-18.732777,34.715652,-0.67108,-16.411606,Right
3249,13.875,33.946476,-0.283139,-16.973253,16.846075,6.836828,-19.803997,0.022389,0.051295,-33.946449,33.937817,0.692089,0.385469,3.006444,-9.853231,16.974783,-26.750326,34.046772,-59.721947,-18.759211,34.917908,-0.40488,-16.488064,Right
3250,13.89,33.946613,-0.284327,-16.973267,16.826813,6.71409,-20.161079,0.011775,0.051281,-33.946476,33.932926,0.627189,0.431736,3.707878,-9.9984,16.974127,-25.949474,34.061852,-57.717682,-18.678368,33.254429,0.635713,-16.100763,Right
3251,13.905001,33.946342,-0.288384,-16.97328,16.734674,6.619164,-20.223602,-0.00265,0.052661,-33.946465,33.935165,0.600661,0.254684,4.695987,-10.035515,16.973907,-24.074259,34.013031,-53.915588,-18.708586,30.37702,2.28336,-15.000626,Right
3252,13.92,33.946274,-0.281281,-16.97328,16.813303,6.538062,-20.307491,-0.016816,0.046814,-33.946449,33.940987,0.514245,0.171875,5.234684,-10.087629,16.97373,-23.190104,33.983742,-50.340134,-18.674967,27.85944,3.719557,-14.600527,Right
3253,13.935,33.94585,-0.248824,-16.973253,16.833261,6.441565,-20.330086,-0.033686,0.043645,-33.946476,33.926697,0.425739,0.508043,5.851587,-10.092984,16.973677,-21.937366,33.994957,-46.784119,-18.652905,25.459871,4.961968,-13.78798,Right
3254,13.950001,33.946777,-0.264861,-16.97328,16.811964,6.379957,-20.350645,-0.049423,0.039328,-33.946465,33.933022,0.424059,-0.03732,6.438041,-10.105811,16.973635,-20.807379,33.96888,-43.299397,-18.666634,23.111229,6.212563,-13.182361,Right
3255,13.965,33.94619,-0.247226,-16.973253,16.844189,6.33735,-20.357761,-0.065105,0.032088,-33.946476,33.932625,0.362861,-0.113941,6.508733,-10.11036,16.973621,-20.678385,33.955902,-42.468708,-18.667782,22.911474,6.33399,-13.142159,Right
3256,13.98,33.946724,-0.245409,-16.973253,16.900143,6.628753,-20.362967,-0.048713,0.037211,-33.946476,33.929745,0.620755,-0.065433,7.552646,-8.906089,16.973595,-20.784662,34.079391,-42.130726,-18.518311,22.697456,7.789694,-11.718611,Right
3257,13.995,33.946983,-0.243687,-16.973267,16.889486,6.470634,-20.365057,-0.054669,0.037334,-33.946476,33.930195,0.420453,-0.059573,7.951228,-8.438603,16.973539,-20.813335,34.040077,-42.11343,-18.565794,22.703085,8.290511,-10.951198,Right
3258,14.01,33.946629,-0.230792,-16.973238,16.906822,6.425227,-20.366409,-0.065201,0.038495,-33.946465,33.932068,0.718836,-0.199824,8.54152,-7.710928,16.973553,-20.959324,34.135948,-42.255772,-18.454407,22.772192,9.081392,-10.0942,Right
3259,14.025001,33.947163,-0.262225,-16.973238,16.802429,6.454734,-20.367023,-0.064163,0.040913,-33.946476,33.932354,0.424715,-0.275653,9.042993,-7.061774,16.973526,-21.101391,34.097385,-42.496223,-18.525085,22.895504,9.681657,-9.265452,Right
3260,14.04,33.946766,-0.266815,-16.973225,16.798796,6.567391,-20.367378,-0.054942,0.049683,-33.946465,33.938377,0.50848,-0.272087,9.578316,-6.383085,16.973553,-21.275724,34.075706,-42.754772,-18.620367,23.038488,10.368583,-8.514255,Right
3261,14.055,33.946476,-0.264656,-16.973267,16.845911,6.778253,-20.367542,-0.030681,0.065488,-33.946465,33.939102,0.832054,-0.247704,10.557123,-5.096387,16.973553,-21.61886,34.068233,-43.349163,-18.559713,23.352827,11.695606,-6.999796,Right
3262,14.070001,33.946819,-0.269109,-16.973238,16.832783,6.731575,-20.367624,-0.024903,0.069231,-33.946465,33.93716,0.813913,-0.157613,11.018653,-4.49656,16.973595,-21.757963,34.065418,-43.621605,-18.685949,23.489609,12.191587,-6.227466,Right
3263,14.085,33.946915,-0.279942,-16.973253,16.838684,6.7563,-20.36768,-0.017362,0.076389,-33.946476,33.932884,0.863664,-0.064013,11.62882,-3.710773,16.973553,-21.970192,34.085255,-43.997334,-18.576435,23.687042,12.960585,-5.267797,Right
3264,14.1,33.946819,-0.269383,-16.973267,16.859325,6.622838,-20.367706,-0.026132,0.074873,-33.946465,33.936668,1.203261,-0.104584,12.152328,-3.028834,16.973581,-22.130646,34.077194,-44.336071,-18.620462,23.852659,13.680828,-4.383547,Right
3265,14.115001,33.946465,-0.265858,-16.973253,16.848206,6.619054,-20.36772,-0.031596,0.073725,-33.946476,33.934361,1.480908,-0.212446,12.678334,-2.329614,16.973581,-22.306824,34.079407,-44.688862,-18.572746,24.02795,14.386373,-3.47852,Right
3266,14.13,33.946465,-0.255914,-16.973238,16.904173,6.741998,-20.367746,-0.017007,0.077372,-33.946449,33.937462,1.469406,-0.072304,13.676266,-1.039555,16.973581,-22.627037,34.034985,-45.359425,-18.640284,24.354952,15.799402,-1.951604,Right
3267,14.145,33.946411,-0.25799,-16.973253,16.827728,6.647864,-20.367733,-0.018947,0.077823,-33.946438,33.936451,1.406391,-0.127779,14.13326,-0.418486,16.973566,-22.768641,34.008427,-45.641129,-18.664543,24.500011,16.376375,-1.090371,Right
3268,14.160001,33.946342,-0.256569,-16.973253,16.820215,6.546777,-20.367733,-0.028482,0.076881,-33.946465,33.938541,1.282532,-0.147901,14.740191,0.381493,16.973581,-22.963287,33.980999,-46.046307,-18.693176,24.701107,17.248167,-0.19645,Right
3269,14.175,33.946163,-0.25549,-16.973238,16.786652,6.666196,-20.367733,-0.020368,0.081525,-33.946465,33.936901,1.456784,-0.348148,15.716935,1.692521,16.973581,-23.289606,33.95108,-46.695545,-18.736889,25.026468,18.545918,1.193289,Right
3270,14.190001,33.946381,-0.269492,-16.973225,16.782923,6.651744,-20.367733,-0.016802,0.081853,-33.946465,33.942024,1.344427,-0.497934,16.203476,2.329791,16.973581,-23.437042,33.93906,-46.998711,-18.722572,25.176939,19.190359,1.939774,Right
3271,14.205,33.946518,-0.27986,-16.973238,16.787882,6.601952,-20.367733,-0.022075,0.080227,-33.946465,33.939362,1.267519,-0.580689,16.804478,3.136669,16.973581,-23.639805,33.949181,-47.396091,-18.696468,25.378223,19.997318,2.756733,Right
3272,14.22,33.946396,-0.270257,-16.973198,16.835432,7.350404,-19.107973,-0.055994,0.036965,-33.946491,33.937462,1.274923,-0.684139,15.645559,3.063108,18.390831,-23.637278,36.59845,-47.426514,-20.413496,25.389629,19.13356,3.19172,Right
3273,14.235001,33.946697,-0.279833,-16.973198,16.794998,7.556252,-19.313822,-0.060447,0.04482,-33.946476,33.938816,1.129303,-0.6772,15.919136,3.247304,18.15926,-23.683435,36.745872,-47.520714,-20.129442,25.434381,19.458527,3.401953,Right
3274,14.25,33.946217,-0.260503,-16.973225,16.831211,9.258882,-16.933828,-0.098874,-0.004795,-33.94656,33.939209,1.218123,-0.815361,13.653358,2.947199,20.675257,-23.681988,41.108982,-47.541164,-22.90049,25.441704,17.42701,3.522329,Right
3275,14.265,33.946613,-0.276677,-16.973156,16.798004,10.887622,-15.755895,-0.096319,0.012527,-33.946491,33.935345,1.079334,-0.920477,12.425795,2.87133,22.144444,-23.693502,45.199665,-47.569618,-24.965065,25.452154,16.845678,3.594947,Right
3276,14.280001,33.94664,-0.293603,-16.973143,16.749044,12.469753,-14.196712,-0.082058,0.009316,-33.946518,33.942108,0.70228,-0.878513,10.895573,2.682284,23.879215,-23.689173,49.182621,-47.575466,-27.040937,25.454845,15.657047,3.544472,Right
3277,14.295,33.946899,-0.290406,-16.973185,16.763824,14.620279,-11.703461,-0.08703,-0.009371,-33.946545,33.943348,0.467267,-0.769995,8.464394,2.377466,26.535887,-23.692041,54.459789,-47.594997,-30.001333,25.457373,14.700876,3.54409,Right
3278,14.31,33.946602,-0.282947,-16.973129,16.804314,16.377087,-10.414099,-0.070747,0.017663,-33.946507,33.933403,0.430316,-0.673948,7.084464,2.225877,28.143467,-23.68726,59.127159,-47.600983,-32.271919,25.458233,12.720121,3.407814,Right
3279,14.325001,33.946613,-0.276363,-16.973171,16.810982,18.001074,-8.818389,-0.05139,0.020614,-33.946507,33.935848,0.430602,-0.568572,5.502797,2.040355,29.923592,-23.688763,63.469738,-47.611393,-34.412338,25.458889,11.867604,3.364087,Right
3280,14.34,33.946533,-0.271678,-16.973156,16.814764,19.493183,-7.449592,-0.033167,0.025231,-33.946507,33.932545,0.421682,-0.459303,4.094862,1.884845,31.495819,-23.683708,67.583565,-47.611897,-36.39917,25.459148,10.659316,3.273901,Right
3281,14.355,33.94593,-0.245846,-16.97328,16.832605,20.07782,-7.298945,-0.000765,0.054095,-33.946476,33.931984,0.962743,-0.420357,3.923725,1.877537,31.665577,-23.690908,69.151581,-47.605721,-36.673717,25.459326,10.554992,3.240952,Right
3282,14.37,33.94619,-0.242308,-16.973171,16.859612,20.117435,-6.986942,0.001216,0.059805,-33.946476,33.935371,1.19113,-0.539243,3.630519,1.858454,32.023548,-23.687,70.242294,-47.608059,-37.086563,25.459408,10.31431,3.163512,Right
3283,14.385,33.946178,-0.245941,-16.973171,16.831499,20.03826,-6.920635,-0.016188,0.05766,-33.946491,33.93708,1.348129,-0.689221,3.578896,1.865694,32.098965,-23.687288,70.683975,-47.609261,-37.235554,25.459461,10.233509,3.144496,Right
3284,14.400001,33.946491,-0.25646,-16.973171,16.818794,19.977293,-6.846063,-0.035981,0.048863,-33.946476,33.939907,1.373852,-0.851752,3.514405,1.868303,32.184467,-23.684214,70.972527,-47.621799,-37.350796,25.45949,10.167542,3.070689,Right
3285,14.415,33.946655,-0.270694,-16.973211,16.808222,19.951748,-6.823673,-0.053658,0.042129,-33.946476,33.940182,1.323759,-1.006374,3.500991,1.874204,32.210011,-23.681551,71.085838,-47.633575,-37.402374,25.45949,10.143664,2.987894,Right
3286,14.43,33.946697,-0.269888,-16.973225,16.823084,19.392424,-6.80515,-0.064163,0.032662,-33.946476,33.939922,1.513502,-1.183645,3.174563,1.620312,31.50687,-23.363659,69.452339,-47.003998,-36.582191,25.144577,9.367604,2.676683,Right
3287,14.445001,33.946835,-0.284942,-16.973225,16.810352,18.783512,-6.798306,-0.077099,0.027799,-33.946491,33.941982,1.276713,-1.322147,2.899566,1.430105,30.940184,-23.100069,68.013641,-46.492443,-35.873356,24.881083,8.811641,2.362795,Right
3288,14.46,33.947037,-0.288657,-16.973225,16.833971,18.152826,-6.793566,-0.087249,0.024466,-33.946491,33.94051,1.312612,-1.424791,2.565214,1.155518,30.190802,-22.768736,66.28714,-45.843983,-34.92239,24.555159,8.03666,2.029809,Right
3289,14.475,33.947094,-0.298916,-16.973198,16.829205,16.943623,-6.791571,-0.090637,0.01851,-33.946507,33.937557,0.84122,-1.318609,1.918163,0.668648,28.76679,-22.119608,63.3876,-44.604935,-33.234333,23.918722,6.618658,1.484036,Right
3290,14.490001,33.947189,-0.295146,-16.973238,16.853382,16.284906,-6.790329,-0.095049,0.021051,-33.946476,33.940304,0.989285,-1.329087,1.610067,0.435425,28.142866,-21.847343,61.413441,-44.015079,-32.263096,23.635487,5.969449,1.051371,Right
3291,14.505,33.947392,-0.311539,-16.973185,16.839462,15.601873,-6.789754,-0.092945,0.024917,-33.946491,33.937012,0.696939,-1.292545,1.205119,0.115321,27.231583,-21.444649,59.264404,-43.235058,-31.19066,23.23797,5.083477,0.646259,Right
3292,14.52,33.947216,-0.314011,-16.973211,16.829149,14.991186,-6.789427,-0.084339,0.029903,-33.946476,33.939209,0.687609,-1.240403,0.855153,-0.139431,26.50205,-21.117102,57.366173,-42.550495,-30.240103,22.904369,4.334657,0.181779,Right
